,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
818,2285,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-11T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"I was just there for one night and it was a good night, Wish I had more time there then I probably can give you a better answer to this question",Great Time,,Marcia,,,0.567997,,0.806276,,,0.631525
819,2286,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-12-23T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,Very upset because my reservation should of been until the 1 and when I found out that it wasn't I went down to ask for help the first gentle man said I had to pay a xtra 249 and I told him I did not have that money I beg him if he could do anything for me and he said to come down and speak to manager did not sleep all night thinking about it when down the next day and told them what happen and crying that's did not have that amount of money if the could please beg them to do something for me and the only thing that they said was that they will give me till 2 to check out so I had to asks nephew from Connecticut to please let us borrow money and transfer me the 278 dollars otherwise I will get kicked out and he did in which now I have to pay for that money no compassion at all after we stayed 8 nights with our 2 girls and we did not bother at all most of days actually 6 out of 8 days we did our own cleaning I was not asking to live it to us for free just the prizing of before because we did not have the money but the hotel staff did not care,Staff did not care,,Iris,,,,0.7544390000000001,,,,
820,2287,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-02T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Hotel staff were amazing! From the time we checked in and when we left. Everyone very friendly, informative, and just all around genuinely nice",Staff did not care,,A Traveler,,,0.885719,,0.8676790000000001,,,
821,2288,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-03T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,"Stayed for 3 days...Upon check in found a wet, dirty towel in the bathtub, called and it was taken care of...don't think they cleaned the tub, just removed the towel. Called to complain about the air - the room was very stuffy all night. The engineer came and checked it out, told me I set the temperature wrong and fixed... More","Hot Rooms, Dirty Towels, No Call Back :(",Franklin,Beth P,NC,,,,0.757817,,0.522234,
822,2289,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-28T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,"While I stayed at this hotel for business, I asked the guy at the reception desk for a folder and was told that there weren't any. The next day I asked for a stamp to mail a letter and was again told that there weren't any. The coffee maker in the room didn't work. I left a note about this,... More",Lousy service at a high price,Mexico City,dosdebuche,NC,,,0.5928859999999999,,,,0.861604
823,2290,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-07-07T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,The front desk staff was amazing all request were filled within 30mins of request. The restaurant staff was great as well only ordered drinks (yummers). The bed was extra comfortable and lots of pillows. I traveled with two children their only complaint was the pull out couch was hard and lumpy. We used some pillows and blankets to make it as comfortable as possible. There are a few abandoned buildings makes the hotel feel like a ghost town but I enjoyed the absence of the crowd. Overall this was a great stay!,Family time well spent...,Mexico City,Sebrena G.,NC,,0.6216470000000001,,0.558477,,,0.672523
824,2291,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-21T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,amazing stay wonderful staff.rooms were spacious service was great area around the hotel was very nice well kept.rooms were cleaned everyday.if we ran out of things in our room we just had to call.i would recommend this lovely hotel to every one who is traveling to West Palm or anywhere there is a Doubletree,great choice,Mexico City,Carolyn W,NC,,0.9465629999999999,,,,,0.667502
825,2293,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-12-30T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,Room was good except that my room faced the highway and heard cars and trucks go by thru out the night,nice & clean,Mexico City,A Traveler,NC,,,,,0.617053,,
826,2294,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-12T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,The hotel is conveniently located near the airport. I never heard the airplanes when I was at the hotel. The bed wasn't the most comfortable for me but the room was clean. The staff was extremely friendly.,West Palm Beach Airport,Elma,Deborah S,NC,,,,,,0.6783239999999999,
827,2296,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-03T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Great customer service,Thank you,Elma,James B,NC,,0.768512,,,,,
828,2297,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-09T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"The room and service was excellent. The breakfast was spacious and clean. The food was well-prepared and was ready as advertised (0600). They offered a ride to City Place that had shops, restaurants, movie theater and watering holes.",Excellent Service,Fairfax County,ozzieka5,VA,,0.823398,,,,,
829,2298,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-08-21T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Gave my mind rest and peace while going through bereavement.,Peace be still,Fairfax County,Heaven,VA,,,0.8210709999999999,,,,
830,2299,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-12T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,"I was so disappointed! It was my girl birthday, so I call them to make sure that I got a large bathtub and a king size bed. When I got to my room, I had the smallest tube in the world. Remind you that I'm 6'1' and a big dude. They also gave me a small double bed. My leg was hanging out the bed the whole night. To make thing even worse, I went out to dinner with my girl and than came back to the same sheet they had the night before. They basically put a clean sheet on top of the dirty sheet. I didn't notice it until I pull the white sheet to check the bed. They didn't change our pillow sheet at all. I wouldn't get mad if it was a cheap hotel. I paid 125 dollar a night for that room and they have the audacity to not change my bed sheet. I was so embarrass for bringing my girl to this hotel. The picture look good online, but when you get to the hotel, it's a different ball game. The room is not that large, compare to the picture. They didn't even have a microwave in the room. I once pay 55 dollar for a hotel room that gave me everything I wanted in orlando, a king size bed and clean sheet. I wish I could get my money back. NOT HAPPY","Dirty sheet, no microwave, small bathroom.",Fairfax County,Shardy,VA,0.6870729999999999,0.545748,0.691239,,,,
831,2300,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-12-17T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,It was well worth the trip I enjoyed my stay I went to see a comedy show at the Improv at city place.,Relax and enjoy life,Fairfax County,Sheri,VA,,0.8556010000000001,,,,,
832,2301,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-12-26T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Everything about our visit was great. We were greeted by a very nice staff member. Our room wasn't ready (we arrived early) but she was able to find us a room available even though it wasn't the room that we pre-checked in for. The room was nice and clean. The restaurant service was always good (we ate there every morning... More,Definitely recommend,west palm beach,Debbie B,VA,,0.667279,,0.538205,,0.91171,
833,2302,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-02T00:00:00Z,2016-11-16T02:50:03Z,,,1.0,"Unprofessional staff, they either don't know the process of deliberately don't inform for charging higher room rate. I had to call more than 10 times for my reservation and resolving my issue. However, the problem was not solved and they said something which was not informed me by none of them. They said I had to make a call within... More",Terrible professionalism,west palm beach,470badalm,VA,,,,0.973807,,0.537798,
834,2303,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-06T00:00:00Z,2016-11-16T02:50:03Z,,,1.0,"They list that their double rooms have two queen beds, not true. They're more like a big twin bed. I arrived at 2 pm and asked to check in early, Koyan (not sure how to spell it) told me to come back in 20 minutes with an attitude as if I was bothering her for asking. I came back in... More",Small rooms,west palm beach,Amber R,VA,,,,,,,0.711016
835,2304,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-13T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Nice accommodations, good location, helpful staff. The room was clean and had plenty of charging stations and also a new tv. Restaurant downstairs had complimentary apps every night too which was nice. One thing that really made the stay was that every night I'd get a water from downstairs. I was never charged. Not about the cost or anything I... More",Great Stay - Great Price,North Carolina,Chris D,VA,,0.630143,,,,,
836,2305,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-04T00:00:00Z,2016-11-16T02:50:03Z,,,1.0,I arrived on my vacation that i booked months in advance to lay by the pool and do nothing for a week. The pool happened to be closed.. nobody told me this.. even when I checked in.didn't find out till I went down in my bathing suit. Then they didn't want to refund me so I could stay elsewhere. Ridiculous,Had to fight for my money back,Boston,Tiffany D,MA,0.684875,,0.625124,,0.5755560000000001,,0.8034439999999999
837,2306,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-04T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Stayed one night last week while in WPB for meetings. Staffs are nice, both front desk and restaurant. I was first given a room that wasn't completely cleaned or if they were previously given to other peripheral. When I walked in, there was a high eaten cookie on the night stand and a bag of other things on the desk.i... More","Well maintained property, nice people",Hamden,Jack L,CT,,,,,,,0.74158
838,2307,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-07-15T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,The hotel room is comfortable and spacious. I lived here for a week and the room service is nice. Selection of breakfast is limited and no complimentary breakfast unlike embassy suites. The desk assistants were helpful too.,Comfortable Economical,Dallas,kuldipparikh,TX,,0.772612,,,,,
839,2308,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-04T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"My hubby was traveling for business and I met him in West Palm for his last leg of his trip. The hotel was set up through his work after we were struggling to find anything (decent) under 350/night. (2 weeks ago he paid 120 for a cockroach of a place...time of year, I suppose). The staff was super nice, room... More",Better Than Expected,Lake Saint Louis,Aero1026,MO,,0.627958,,,,,0.7986949999999999
840,2309,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-07-01T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"First, the cookies are to die for. The hotel has been remodeled and looks great. The have a full bar and restaurant as well. Location is close to City Place but you have to drive to it. About 10 minute drive. The only complaint I have and I voiced out at check out was that there was quite a few... More",Looks good,Lake Saint Louis,Daniel A,MO,,0.667582,0.66438,0.697299,,,
841,2310,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-28T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,The rooms and bathrooms were clean. The bed and pillows were very comfortable. Staff was friendly. I will stay there again. I became a HHonors Member right away. I would recommend this hotel or any Hilton hotel to my family and friends.,Clean and Comfortable,Grand Bahama,Candida H,MO,,0.53665,,,,,0.698156
842,2311,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-23T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The breakfast was delightful, as was the view to the west from my window. I was very comfortable. I found it very easy to get into West Palm east of I85. I ate well, slept well, and left relaxed. My objective for a Florida vacation was met.",Double Pleasure,Atlanta,Dave T,GA,,0.84872,,,,0.9143389999999999,
843,2312,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-12-18T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,I loved the fact that we were able to check in early once we got there at 11am. Great staff the property was close to everything.,We loved our stay!,Atlanta,Kim,GA,,0.7941600000000001,,0.922225,,0.901164,
844,2313,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-10T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Great place great workers very friendly,clean will go back. Close to downtown Palm Beach a must visit, lion country safari awesome for kids and it has a small water park they also have a huge water park called the Rapids my kids loves it. The pillows were a plus :)",Family first,Woodbridge,103vanessae,NJ,,0.934649,,,,0.862626,
845,2314,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-28T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"My only complaint was that the lobby and my room were pretty stuffy at first and had a bit of an odd smell, but my room was great when I turned the AC on after about an hour. Maybe if they had the air turned on to begin with it would have been better.",Nice hotel,Dallas,nnitsa1616,TX,,,,0.724593,,,0.8951950000000001
846,2315,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-07T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Convenient, quiet, clean hotel. Close to Airport and I-95. Easy to navigate from here to shopping mall and downtown West Palm. The on-site cafe had nice food selection, good seating, friendly staff.",Good Choice Close to West Palm,Dallas,Luis,TX,,0.844044,,,,,
847,2316,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-07-29T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,Recent remodeling was well done. We had a junior suite at very reasonable rate. Hilton Diamond perks included decent breakfast. Had shuttle available to airport and City Place. I recommended hotel to nearby company which has many visitors.,Nice Hotel at Reasonable Rate,Dallas,rkboca,TX,,,,,,0.8386239999999999,
848,2317,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-08-03T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,Very good place to stay although they do not offer breakfast but overall in car everything is fairly close,It works out,Dallas,Maria Theresa,TX,,0.555473,,,,,
849,2318,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-02T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,an excellent value in a choice location very convenient to the airport and other facilities in the area ...the rest of this is to fill out the minimum number of characters so that I can end this survey,double tree west palm beach,Florence,Joseph M,TX,,,,0.7737470000000001,,,
850,2319,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-15T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Staff and accommodations were great. Breakfast was the best I've had! Everything was clean and we got a great nightly rate so we stayed for a week! The manager was kind enough to honor a lower rate....,Exceptional!,Glen Mills,Carvan52,PA,,0.8651059999999999,,,,,0.742727
851,2320,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-17T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"great location, clean. east to get to from airport, nice restaurant in lobby, plenty of parking, over all would stay again, would recommend to friends and family.....",Exceptional!,Glen Mills,Carvan52,PA,,0.701033,,,,0.895883,
852,2321,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-01T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The room was beautiful and spacious. The bed super comfy Staff was friendly and helpful Water hot, bathtub nice",Exceptional!,Glen Mills,Jennifer,PA,,0.891386,,,,,
853,2322,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-21T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"A great Hotel and perfect for a traveler who has a early morning flight. Being a Hilton Honors member helps! I had a reduced rate in a lovely suite. No fuss check in and check out, immaculate rooms ! I will stay there again. Nice pool and fitness center, convenient to restaurants , beach and airport. Great Shuttle if you... More",Great Stay,Rochester,RiiAnn,NY,,0.6634720000000001,,0.7137939999999999,,0.7438359999999999,
854,2323,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-07-16T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,a very good hotel for last minuet booking,west Palm beach,Rochester,Shoeleh,NY,,0.841458,,,,0.8983270000000001,
855,2324,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-04T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"I stayed here recently for the first time! Check in was a breeze. Service at the front desk, at the restaurant and the van driver were excellent! The van followed me to the the car rental when I returned my car the night before I was leaving and brought me back to the hotel! All the staff were food, Breakfast... More",Another nice Double Tree and convenient to the airport!,Indiana,Ron M,NY,,0.516088,,,,0.730865,
856,2325,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-24T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Perfect place we stayed for 3 night had no regets front desk welcomed us with a warm friendly smile.and the restaurant guys were friendly,kept us entertained,while we having our breakfast.the one great thing is the city center is close by.theres tons of restaurant and night clubs to party at.hey you better check this property its worth a vist.",Great hotel,North Carolina Coast,Stanly M,NC,,0.965283,,,,0.718218,
857,2326,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-01-26T00:00:00Z,2016-11-16T02:50:03Z,,,3.0,In the middle of nowhere and the shuttle only goes to airport and one stop at the very beginning of cityplace.,Great hotel,North Carolina Coast,Lee,NC,,,,,,0.5986020000000001,
858,2327,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-20T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The hotel was very good, with a free shuttle bus that went to the airport and city place. If your staying for a vacation my advice is to hire a car as hotel too far to walk to beach and any other attraction. Overall a very good experience",Holiday in West Palm Beach.,Norwich,Susan B,NC,,0.7565930000000001,,,,0.6016699999999999,
859,2328,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-25T00:00:00Z,2016-11-16T02:50:03Z,,,3.0,"For our stay we found the hotel met Hilton's standards for cleanliness, design, responsive staff, and general comfort level. In those terms, I'd give the hotel five stars. However, more generally, the hotel is not close to restaurants or activities -- it stands in the middle of a business park. Our standard room and especially bathroom were on the rather... More",Does the Job,West Palm Beach,David D,NC,,0.584204,,0.683092,,,0.789226
860,2329,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-06-30T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"I travel for work all the time, so I stay at more hotels than I'd like to admit. This location has friendly staff, clean rooms, and great service. Overall, my experience was very positive! I will definitely stay here again the next time I am in the area.",Great experience,West Palm Beach,Bahijeh I,NC,,0.744502,,,,0.9635020000000001,
861,2330,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-27T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"It was a good room, especially for 1 person. And for it being a double tree hotel, it was amazingly affordable.",Great!!,West Palm Beach,A Traveler,NC,,0.7614810000000001,,,,,
862,2331,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-29T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The hotel was good for the price television wasn't working. The staff was very friendly, and the pool was great. I would definitely stay again if they can get the television working. Overall I give the hotel a B",Good,Atlanta,neverssaynever,GA,,0.687823,,,,0.901164,
863,2332,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-06-01T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Bravo! When I first posted a review the hotel was going through a renovation of the cafe, fitness center and bar, although it took longer than expected the final product turned out to be excellent! You will be impressed by the improvements but the highlight of the hotel is the staff. If you are eating in the cafe ask for... More",65 night stay!,Atlanta,PC B,GA,,0.7270989999999999,,0.8979799999999999,,,
864,2333,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2013-10-21T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,have just checked in. the staff seems nice but had to ask for the bedsheet and pillow covers to be changed as they were dirty.,65 night stay!,Atlanta,Ricky Ramos,GA,,,,0.716804,,,0.542121
865,2334,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-11T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,Loved the space in our room and the jetted bathtub was amazing!,A much needed Getaway,Atlanta,donna,GA,,0.956051,,,,,
866,2335,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-07T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"I was impressed with this hotel. It was clean, quiet and staff was pleasant. You are even offered a warm cookie upon checkin in which I took full advantage of. I paid under 100 for the night and it was an awesome deal. It's is about 15 minutes from the City Walk where you can shop and eat. The hotel shuttle takes you to and from the airport and City Walk for free. However, it does not take you to the beach. You will need to take a taxi there. Other than that, I have no complaints on my stay. I highly recommend this hotel.",Great deal!!,Atlanta,TL,GA,,0.645521,,,,,
867,2336,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-05T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,This hotel is close to the airport. Rooms are clean and staff is friendly. They had a fire and we had to evacuate. They didn't seem to worry about guess much. That's my only issue.,vaction,Atlanta,A Traveler,GA,,,,0.5376810000000001,,,0.9075850000000001
868,2337,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-27T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"As a Diamond HH member, I was impressed that the staff had already upgraded me to a suite without me even having to ask, even though I had used online check-in. I received the complementary breakfast coupon as well as one for a complementary drink at the bar, which I wasn't expecting - that was great, especially since I have... More","Nice/new appointments, Very Friendly/Helpful Staff",Chicago Area,Kenneth W,GA,,,,0.754861,,,0.5790489999999999
869,2338,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-02T00:00:00Z,2016-11-16T02:50:03Z,,,3.0,Overall the stay was not bad. We were disappointed that the pool was closed during most of our stay. I think that is something that anyone who makes reservations should be made aware of.,"Nice/new appointments, Very Friendly/Helpful Staff",Chicago Area,Lee,GA,,,0.70335,,,,0.970634
870,2339,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-13T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,my two friends and i loved it.,"Nice/new appointments, Very Friendly/Helpful Staff",Chicago Area,madison,GA,,0.881494,,,,,
871,2340,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-26T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The hotel is very nice, rooms spacious and clean. Great pool to swim and lounge. My only complaint (and not a serious one) is the hotel is a little hard to find as it is in a industrial area and blends in with office buildings around it. A better sign that is bigger and not listed with other tenets would... More","Great hotel, a little hard to find",Bellport,topmoss,NY,,0.804851,,,,,
872,2341,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-07-07T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,The neighborhood was not nice so we didn't stick around to swim. Hotel was very nice.,"Only nice for airport travel, not vacation.",Bellport,Vincenza,NY,,0.801959,,,,,
873,2342,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-18T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,This hotel is overall great. The true highlight though are the staff here they all are great and provide amazing guest service! Mercedes at the front desk is 5 star any questions or concerns are addressed with the upmost attention! The rooms are delightful as well very spacious and updated look.,Great rooms! Amazing Service!,Bellport,Asael A,NY,,0.8615379999999999,,0.857009,,,
874,2343,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-19T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Great place. Would stay again.,Nice place,Bellport,A Traveler,NY,,0.648921,,,,,
875,2344,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-07-02T00:00:00Z,2016-11-16T02:50:03Z,,,3.0,"Room was nice for the price we paid. Not near the water, but it was an easy location right off the 95, and customer service is nice and it was mostly quiet and comfortable. They gave us cookies upon check in and the lobby was clean and inviting. There is not a nice view on the 2nd floor.",Nice price,Clarksville,worldtravelr21,TN,,0.775116,,,,,
876,2345,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-12T00:00:00Z,2016-11-16T02:50:03Z,,,1.0,Bed Bugs!! Horrible experience. when I first arrived I they gave me such a hard time with the check in. Note that my room was paid for prior to arriving. It took me 3 hours to get everything situated. I mad this reservation about a week ago on a debit card and I've yet to see you deposit for room charges placed back on my card. Then when I finally get in my room into bed I felt something crawling in my ear. On top of a frustrating start they had bed bugs. So not worth the frustration. Never again.,Bed Bugs!! Horrible experience,Clarksville,Ely,TN,0.668057,,,,,,0.514157
877,2346,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-12T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,"electrical fire took place at 4 a.m. had to leave our rooms and didnt go back until hour and half later, then went off again because they had to reset it. I am not pleased with how they handled the situation, when checking out the lady asked me how my stay was.....Really Go somewhere else, did not compensate at all.",Bad Experience,WILMINGTON,Paul C,TN,,,,0.6184069999999999,,0.880065,
